YearStart,YearEnd,LocationAbbr,LocationDesc,Data_Value,Total,AgeYear,Education,Gender,Income,RaceEthnicity,Stratification1,StratificationCategoryId1,StratificationID1,Simple
2011,2011,TN,Tennessee,40.2,,,,,,Non-Hispanic Black,Non-Hispanic Black,RACE,RACEBLK,BLK
2011,2011,TN,Tennessee,22,,,,,,Hispanic,Hispanic,RACE,RACEHIS,HIS
2011,2011,TN,Tennessee,,,,,,,Asian,Asian,RACE,RACEASN,ASN
2011,2011,TN,Tennessee,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander,RACE,RACEHPI,HPI
2011,2011,TN,Tennessee,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native,RACE,RACENAA,NAA
2011,2011,TN,Tennessee,31,,,,,,2 or more races,2 or more races,RACE,RACE2PLUS,2PLUS
2011,2011,TN,Tennessee,,,,,,,Other,Other,RACE,RACEOTH,OTH
2011,2011,TN,Tennessee,29.2,Total,,,,,,Total,OVR,OVERALL,TOTAL
2011,2011,TX,Texas,17.5,,18 - 24,,,,,18 - 24,AGEYR,AGEYR1824,18-24
2011,2011,TX,Texas,30.9,,25 - 34,,,,,25 - 34,AGEYR,AGEYR2534,25-34
2011,2011,TX,Texas,31.6,,35 - 44,,,,,35 - 44,AGEYR,AGEYR3544,35-44
2011,2011,TX,Texas,37,,45 - 54,,,,,45 - 54,AGEYR,AGEYR4554,45-54
2011,2011,TX,Texas,36.5,,55 - 64,,,,,55 - 64,AGEYR,AGEYR5564,55-64
2011,2011,TX,Texas,26.3,,65 or older,,,,,65 or older,AGEYR,AGEYR65PLUS,65->65
2011,2011,TX,Texas,35.8,,,,,"Less than $15,000",,"Less than $15,000",INC,INCLESS15,<15K$
2011,2011,TX,Texas,34.3,,,,,"$15,000 - $24,999",,"$15,000 - $24,999",INC,INC1525,$15K-$25K
2011,2011,TX,Texas,30,,,,,"$25,000 - $34,999",,"$25,000 - $34,999",INC,INC2535,$25K-$35K
2011,2011,TX,Texas,31.9,,,,,"$35,000 - $49,999",,"$35,000 - $49,999",INC,INC3550,$35K-$50K
2011,2011,TX,Texas,33.8,,,,,"$50,000 - $74,999",,"$50,000 - $74,999",INC,INC5075,$50K-$75K
2011,2011,TX,Texas,26,,,,,"$75,000 or greater",,"$75,000 or greater",INC,INC75PLUS,>$75K
2011,2011,TX,Texas,24.2,,,,,Data not reported,,Data not reported,INC,INCNR,$NR
2011,2011,TX,Texas,27,,,,,,Non-Hispanic White,Non-Hispanic White,RACE,RACEWHT,WHT
2011,2011,TX,Texas,39.5,,,,,,Non-Hispanic Black,Non-Hispanic Black,RACE,RACEBLK,BLK
2011,2011,TX,Texas,34.4,,,,,,Hispanic,Hispanic,RACE,RACEHIS,HIS
2011,2011,TX,Texas,10.5,,,,,,Asian,Asian,RACE,RACEASN,ASN
2011,2011,TX,Texas,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander,RACE,RACEHPI,HPI
2011,2011,TX,Texas,47.6,,,,,,American Indian/Alaska Native,American Indian/Alaska Native,RACE,RACENAA,NAA
2011,2011,TX,Texas,28.3,,,,,,2 or more races,2 or more races,RACE,RACE2PLUS,2PLUS
2011,2011,TX,Texas,,,,,,,Other,Other,RACE,RACEOTH,OTH
2011,2011,TX,Texas,30.4,Total,,,,,,Total,OVR,OVERALL,TOTAL
2011,2011,UT,Utah,12.9,,18 - 24,,,,,18 - 24,AGEYR,AGEYR1824,18-24
2011,2011,UT,Utah,22.5,,25 - 34,,,,,25 - 34,AGEYR,AGEYR2534,25-34
2011,2011,UT,Utah,28.3,,35 - 44,,,,,35 - 44,AGEYR,AGEYR3544,35-44
2011,2011,UT,Utah,28.1,,45 - 54,,,,,45 - 54,AGEYR,AGEYR4554,45-54
2011,2011,UT,Utah,32.7,,55 - 64,,,,,55 - 64,AGEYR,AGEYR5564,55-64
2011,2011,UT,Utah,24.6,,65 or older,,,,,65 or older,AGEYR,AGEYR65PLUS,65->65
2011,2011,UT,Utah,28.1,,,,,"Less than $15,000",,"Less than $15,000",INC,INCLESS15,<15K$
2011,2011,UT,Utah,26.6,,,,,"$15,000 - $24,999",,"$15,000 - $24,999",INC,INC1525,$15K-$25K
2011,2011,UT,Utah,26.5,,,,,"$25,000 - $34,999",,"$25,000 - $34,999",INC,INC2535,$25K-$35K
2011,2011,UT,Utah,27,,,,,"$35,000 - $49,999",,"$35,000 - $49,999",INC,INC3550,$35K-$50K
2011,2011,UT,Utah,26.2,,,,,"$50,000 - $74,999",,"$50,000 - $74,999",INC,INC5075,$50K-$75K
2011,2011,UT,Utah,21.8,,,,,"$75,000 or greater",,"$75,000 or greater",INC,INC75PLUS,>$75K
2011,2011,UT,Utah,18.9,,,,,Data not reported,,Data not reported,INC,INCNR,$NR
2011,2011,UT,Utah,24.4,,,,,,Non-Hispanic White,Non-Hispanic White,RACE,RACEWHT,WHT
2011,2011,UT,Utah,30.4,,,,,,Non-Hispanic Black,Non-Hispanic Black,RACE,RACEBLK,BLK
2011,2011,UT,Utah,24.1,,,,,,Hispanic,Hispanic,RACE,RACEHIS,HIS
2011,2011,UT,Utah,13.1,,,,,,Asian,Asian,RACE,RACEASN,ASN
2011,2011,UT,Utah,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander,RACE,RACEHPI,HPI
2011,2011,UT,Utah,42.3,,,,,,American Indian/Alaska Native,American Indian/Alaska Native,RACE,RACENAA,NAA
2011,2011,UT,Utah,28,,,,,,2 or more races,2 or more races,RACE,RACE2PLUS,2PLUS
2011,2011,UT,Utah,19.2,,,,,,Other,Other,RACE,RACEOTH,OTH
2011,2011,UT,Utah,24.4,Total,,,,,,Total,OVR,OVERALL,TOTAL
2011,2011,VT,Vermont,15.6,,18 - 24,,,,,18 - 24,AGEYR,AGEYR1824,18-24
2011,2011,VT,Vermont,24.2,,25 - 34,,,,,25 - 34,AGEYR,AGEYR2534,25-34
2011,2011,VT,Vermont,28.7,,35 - 44,,,,,35 - 44,AGEYR,AGEYR3544,35-44
2011,2011,VT,Vermont,28.7,,45 - 54,,,,,45 - 54,AGEYR,AGEYR4554,45-54
2011,2011,VT,Vermont,28.9,,55 - 64,,,,,55 - 64,AGEYR,AGEYR5564,55-64
2011,2011,VT,Vermont,23.8,,65 or older,,,,,65 or older,AGEYR,AGEYR65PLUS,65->65
2011,2011,VT,Vermont,29.6,,,,,"Less than $15,000",,"Less than $15,000",INC,INCLESS15,<15K$
2011,2011,VT,Vermont,30.7,,,,,"$15,000 - $24,999",,"$15,000 - $24,999",INC,INC1525,$15K-$25K
2011,2011,VT,Vermont,28.6,,,,,"$25,000 - $34,999",,"$25,000 - $34,999",INC,INC2535,$25K-$35K
2011,2011,VT,Vermont,26.2,,,,,"$35,000 - $49,999",,"$35,000 - $49,999",INC,INC3550,$35K-$50K
2011,2011,VT,Vermont,25.9,,,,,"$50,000 - $74,999",,"$50,000 - $74,999",INC,INC5075,$50K-$75K
2011,2011,VT,Vermont,20,,,,,"$75,000 or greater",,"$75,000 or greater",INC,INC75PLUS,>$75K
2011,2011,VT,Vermont,22,,,,,Data not reported,,Data not reported,INC,INCNR,$NR
2011,2011,VT,Vermont,25.3,,,,,,Non-Hispanic White,Non-Hispanic White,RACE,RACEWHT,WHT
2011,2011,VT,Vermont,,,,,,,Non-Hispanic Black,Non-Hispanic Black,RACE,RACEBLK,BLK
2011,2011,VT,Vermont,23.8,,,,,,Hispanic,Hispanic,RACE,RACEHIS,HIS
2011,2011,VT,Vermont,,,,,,,Asian,Asian,RACE,RACEASN,ASN
2011,2011,VT,Vermont,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander,RACE,RACEHPI,HPI
2011,2011,VT,Vermont,27.9,,,,,,American Indian/Alaska Native,American Indian/Alaska Native,RACE,RACENAA,NAA
2011,2011,VT,Vermont,37.6,,,,,,2 or more races,2 or more races,RACE,RACE2PLUS,2PLUS
2011,2011,VT,Vermont,,,,,,,Other,Other,RACE,RACEOTH,OTH
2011,2011,VT,Vermont,25.4,Total,,,,,,Total,OVR,OVERALL,TOTAL
2011,2011,VA,Virginia,18.3,,18 - 24,,,,,18 - 24,AGEYR,AGEYR1824,18-24
2011,2011,VA,Virginia,22.9,,25 - 34,,,,,25 - 34,AGEYR,AGEYR2534,25-34
2011,2011,VA,Virginia,30.3,,35 - 44,,,,,35 - 44,AGEYR,AGEYR3544,35-44
2011,2011,VA,Virginia,37.1,,45 - 54,,,,,45 - 54,AGEYR,AGEYR4554,45-54
2011,2011,VA,Virginia,36.5,,55 - 64,,,,,55 - 64,AGEYR,AGEYR5564,55-64
2011,2011,VA,Virginia,26.8,,65 or older,,,,,65 or older,AGEYR,AGEYR65PLUS,65->65
2011,2011,VA,Virginia,34.3,,,,,"Less than $15,000",,"Less than $15,000",INC,INCLESS15,<15K$
2011,2011,VA,Virginia,33.6,,,,,"$15,000 - $24,999",,"$15,000 - $24,999",INC,INC1525,$15K-$25K
2011,2011,VA,Virginia,36,,,,,"$25,000 - $34,999",,"$25,000 - $34,999",INC,INC2535,$25K-$35K
2011,2011,VA,Virginia,33,,,,,"$35,000 - $49,999",,"$35,000 - $49,999",INC,INC3550,$35K-$50K
2011,2011,VA,Virginia,25.2,,,,,"$50,000 - $74,999",,"$50,000 - $74,999",INC,INC5075,$50K-$75K
2011,2011,VA,Virginia,26.1,,,,,"$75,000 or greater",,"$75,000 or greater",INC,INC75PLUS,>$75K
2011,2011,VA,Virginia,24.6,,,,,Data not reported,,Data not reported,INC,INCNR,$NR
2011,2011,VA,Virginia,27.5,,,,,,Non-Hispanic White,Non-Hispanic White,RACE,RACEWHT,WHT
2011,2011,VA,Virginia,37.9,,,,,,Non-Hispanic Black,Non-Hispanic Black,RACE,RACEBLK,BLK
2011,2011,VA,Virginia,31.3,,,,,,Hispanic,Hispanic,RACE,RACEHIS,HIS
2011,2011,VA,Virginia,11.5,,,,,,Asian,Asian,RACE,RACEASN,ASN
2011,2011,VA,Virginia,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander,RACE,RACEHPI,HPI
2011,2011,VA,Virginia,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native,RACE,RACENAA,NAA
2011,2011,VA,Virginia,30,,,,,,2 or more races,2 or more races,RACE,RACE2PLUS,2PLUS
2011,2011,VA,Virginia,,,,,,,Other,Other,RACE,RACEOTH,OTH
2011,2011,VA,Virginia,29.2,Total,,,,,,Total,OVR,OVERALL,TOTAL
2011,2011,WA,Washington,12.4,,18 - 24,,,,,18 - 24,AGEYR,AGEYR1824,18-24
2011,2011,WA,Washington,23.1,,25 - 34,,,,,25 - 34,AGEYR,AGEYR2534,25-34
2011,2011,WA,Washington,32.9,,35 - 44,,,,,35 - 44,AGEYR,AGEYR3544,35-44
2011,2011,WA,Washington,29.3,,45 - 54,,,,,45 - 54,AGEYR,AGEYR4554,45-54
2011,2011,WA,Washington,31.4,,55 - 64,,,,,55 - 64,AGEYR,AGEYR5564,55-64
2011,2011,WA,Washington,25.6,,65 or older,,,,,65 or older,AGEYR,AGEYR65PLUS,65->65
2011,2011,WA,Washington,28.7,,,,,"Less than $15,000",,"Less than $15,000",INC,INCLESS15,<15K$
2011,2011,WA,Washington,28.6,,,,,"$15,000 - $24,999",,"$15,000 - $24,999",INC,INC1525,$15K-$25K
2011,2011,WA,Washington,28.9,,,,,"$25,000 - $34,999",,"$25,000 - $34,999",INC,INC2535,$25K-$35K
2011,2011,WA,Washington,30,,,,,"$35,000 - $49,999",,"$35,000 - $49,999",INC,INC3550,$35K-$50K
2011,2011,WA,Washington,29.1,,,,,"$50,000 - $74,999",,"$50,000 - $74,999",INC,INC5075,$50K-$75K
2011,2011,WA,Washington,22.4,,,,,"$75,000 or greater",,"$75,000 or greater",INC,INC75PLUS,>$75K
2011,2011,WA,Washington,22.1,,,,,Data not reported,,Data not reported,INC,INCNR,$NR
2011,2011,WA,Washington,27,,,,,,Non-Hispanic White,Non-Hispanic White,RACE,RACEWHT,WHT
2011,2011,WA,Washington,39.4,,,,,,Non-Hispanic Black,Non-Hispanic Black,RACE,RACEBLK,BLK
2011,2011,WA,Washington,27.9,,,,,,Hispanic,Hispanic,RACE,RACEHIS,HIS
2011,2011,WA,Washington,8.1,,,,,,Asian,Asian,RACE,RACEASN,ASN
2011,2011,WA,Washington,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander,RACE,RACEHPI,HPI
2011,2011,WA,Washington,42.1,,,,,,American Indian/Alaska Native,American Indian/Alaska Native,RACE,RACENAA,NAA
2011,2011,WA,Washington,28.4,,,,,,2 or more races,2 or more races,RACE,RACE2PLUS,2PLUS
2011,2011,WA,Washington,30.8,,,,,,Other,Other,RACE,RACEOTH,OTH
2011,2011,WA,Washington,26.5,Total,,,,,,Total,OVR,OVERALL,TOTAL
2011,2011,WV,West Virginia,19.7,,18 - 24,,,,,18 - 24,AGEYR,AGEYR1824,18-24
2011,2011,WV,West Virginia,30.2,,25 - 34,,,,,25 - 34,AGEYR,AGEYR2534,25-34
2011,2011,WV,West Virginia,35,,35 - 44,,,,,35 - 44,AGEYR,AGEYR3544,35-44
2011,2011,WV,West Virginia,39.7,,45 - 54,,,,,45 - 54,AGEYR,AGEYR4554,45-54
2011,2011,WV,West Virginia,37.9,,55 - 64,,,,,55 - 64,AGEYR,AGEYR5564,55-64
2011,2011,WV,West Virginia,27.7,,65 or older,,,,,65 or older,AGEYR,AGEYR65PLUS,65->65
2011,2011,WV,West Virginia,37.1,,,,,"Less than $15,000",,"Less than $15,000",INC,INCLESS15,<15K$
2011,2011,WV,West Virginia,37.1,,,,,"$15,000 - $24,999",,"$15,000 - $24,999",INC,INC1525,$15K-$25K
2011,2011,WV,West Virginia,35.3,,,,,"$25,000 - $34,999",,"$25,000 - $34,999",INC,INC2535,$25K-$35K
2011,2011,WV,West Virginia,34.9,,,,,"$35,000 - $49,999",,"$35,000 - $49,999",INC,INC3550,$35K-$50K
2011,2011,WV,West Virginia,27.8,,,,,"$50,000 - $74,999",,"$50,000 - $74,999",INC,INC5075,$50K-$75K
2011,2011,WV,West Virginia,28.5,,,,,"$75,000 or greater",,"$75,000 or greater",INC,INC75PLUS,>$75K
2011,2011,WV,West Virginia,24.9,,,,,Data not reported,,Data not reported,INC,INCNR,$NR
2011,2011,WV,West Virginia,32.4,,,,,,Non-Hispanic White,Non-Hispanic White,RACE,RACEWHT,WHT
2011,2011,WV,West Virginia,34.2,,,,,,Non-Hispanic Black,Non-Hispanic Black,RACE,RACEBLK,BLK
2011,2011,WV,West Virginia,28.1,,,,,,Hispanic,Hispanic,RACE,RACEHIS,HIS
2011,2011,WV,West Virginia,,,,,,,Asian,Asian,RACE,RACEASN,ASN
2011,2011,WV,West Virginia,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander,RACE,RACEHPI,HPI
2011,2011,WV,West Virginia,,,,,,,American Indian/Alaska Native,American Indian/Alaska Native,RACE,RACENAA,NAA
2011,2011,WV,West Virginia,42.9,,,,,,2 or more races,2 or more races,RACE,RACE2PLUS,2PLUS
2011,2011,WV,West Virginia,,,,,,,Other,Other,RACE,RACEOTH,OTH
2011,2011,WV,West Virginia,32.4,Total,,,,,,Total,OVR,OVERALL,TOTAL
2011,2011,WI,Wisconsin,32.9,,55 - 64,,,,,55 - 64,AGEYR,AGEYR5564,55-64
2011,2011,WI,Wisconsin,15.5,,18 - 24,,,,,18 - 24,AGEYR,AGEYR1824,18-24
2011,2011,WI,Wisconsin,23.7,,25 - 34,,,,,25 - 34,AGEYR,AGEYR2534,25-34
2011,2011,WI,Wisconsin,28.2,,35 - 44,,,,,35 - 44,AGEYR,AGEYR3544,35-44
2011,2011,WI,Wisconsin,35.6,,45 - 54,,,,,45 - 54,AGEYR,AGEYR4554,45-54
2011,2011,WI,Wisconsin,26.9,,65 or older,,,,,65 or older,AGEYR,AGEYR65PLUS,65->65
2011,2011,WI,Wisconsin,37.1,,,,,"Less than $15,000",,"Less than $15,000",INC,INCLESS15,<15K$
2011,2011,WI,Wisconsin,27,,,,,"$15,000 - $24,999",,"$15,000 - $24,999",INC,INC1525,$15K-$25K
2011,2011,WI,Wisconsin,33.8,,,,,"$25,000 - $34,999",,"$25,000 - $34,999",INC,INC2535,$25K-$35K
2011,2011,WI,Wisconsin,28,,,,,"$35,000 - $49,999",,"$35,000 - $49,999",INC,INC3550,$35K-$50K
2011,2011,WI,Wisconsin,25.8,,,,,"$50,000 - $74,999",,"$50,000 - $74,999",INC,INC5075,$50K-$75K
2011,2011,WI,Wisconsin,24.1,,,,,"$75,000 or greater",,"$75,000 or greater",INC,INC75PLUS,>$75K
2011,2011,WI,Wisconsin,24.5,,,,,Data not reported,,Data not reported,INC,INCNR,$NR
2011,2011,WI,Wisconsin,26.8,,,,,,Non-Hispanic White,Non-Hispanic White,RACE,RACEWHT,WHT
2011,2011,WI,Wisconsin,43.9,,,,,,Non-Hispanic Black,Non-Hispanic Black,RACE,RACEBLK,BLK
2011,2011,WI,Wisconsin,34.7,,,,,,Hispanic,Hispanic,RACE,RACEHIS,HIS
2011,2011,WI,Wisconsin,,,,,,,Asian,Asian,RACE,RACEASN,ASN
2011,2011,WI,Wisconsin,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander,RACE,RACEHPI,HPI
2011,2011,WI,Wisconsin,30.9,,,,,,American Indian/Alaska Native,American Indian/Alaska Native,RACE,RACENAA,NAA
2011,2011,WI,Wisconsin,,,,,,,2 or more races,2 or more races,RACE,RACE2PLUS,2PLUS
2011,2011,WI,Wisconsin,26.1,,,,,,Other,Other,RACE,RACEOTH,OTH
2011,2011,WI,Wisconsin,27.7,Total,,,,,,Total,OVR,OVERALL,TOTAL
2011,2011,WY,Wyoming,12.6,,18 - 24,,,,,18 - 24,AGEYR,AGEYR1824,18-24
2011,2011,WY,Wyoming,25.1,,25 - 34,,,,,25 - 34,AGEYR,AGEYR2534,25-34
2011,2011,WY,Wyoming,28.7,,35 - 44,,,,,35 - 44,AGEYR,AGEYR3544,35-44
2011,2011,WY,Wyoming,29.3,,45 - 54,,,,,45 - 54,AGEYR,AGEYR4554,45-54
2011,2011,WY,Wyoming,31.8,,55 - 64,,,,,55 - 64,AGEYR,AGEYR5564,55-64
2011,2011,WY,Wyoming,20.4,,65 or older,,,,,65 or older,AGEYR,AGEYR65PLUS,65->65
2011,2011,WY,Wyoming,32.2,,,,,"Less than $15,000",,"Less than $15,000",INC,INCLESS15,<15K$
2011,2011,WY,Wyoming,24.6,,,,,"$15,000 - $24,999",,"$15,000 - $24,999",INC,INC1525,$15K-$25K
2011,2011,WY,Wyoming,23.7,,,,,"$25,000 - $34,999",,"$25,000 - $34,999",INC,INC2535,$25K-$35K
2011,2011,WY,Wyoming,25.5,,,,,"$35,000 - $49,999",,"$35,000 - $49,999",INC,INC3550,$35K-$50K
2011,2011,WY,Wyoming,24.4,,,,,"$50,000 - $74,999",,"$50,000 - $74,999",INC,INC5075,$50K-$75K
2011,2011,WY,Wyoming,24.5,,,,,"$75,000 or greater",,"$75,000 or greater",INC,INC75PLUS,>$75K
2011,2011,WY,Wyoming,21.8,,,,,Data not reported,,Data not reported,INC,INCNR,$NR
2011,2011,WY,Wyoming,24.9,,,,,,Non-Hispanic White,Non-Hispanic White,RACE,RACEWHT,WHT
2011,2011,WY,Wyoming,,,,,,,Non-Hispanic Black,Non-Hispanic Black,RACE,RACEBLK,BLK
2011,2011,WY,Wyoming,26,,,,,,Hispanic,Hispanic,RACE,RACEHIS,HIS
2011,2011,WY,Wyoming,,,,,,,Asian,Asian,RACE,RACEASN,ASN
2011,2011,WY,Wyoming,,,,,,,Hawaiian/Pacific Islander,Hawaiian/Pacific Islander,RACE,RACEHPI,HPI
2011,2011,WY,Wyoming,38.2,,,,,,American Indian/Alaska Native,American Indian/Alaska Native,RACE,RACENAA,NAA
2011,2011,WY,Wyoming,19.5,,,,,,2 or more races,2 or more races,RACE,RACE2PLUS,2PLUS
2011,2011,WY,Wyoming,,,,,,,Other,Other,RACE,RACEOTH,OTH
2011,2011,WY,Wyoming,25,Total,,,,,,Total,OVR,OVERALL,TOTAL
2012,2012,AL,Alabama,31.8,,,,Male,,,Male,GEN,MALE,M
2012,2012,US,National,28,,,,Male,,,Male,GEN,MALE,M
2012,2012,AK,Alaska,25.9,,,,Male,,,Male,GEN,MALE,M
2012,2012,AZ,Arizona,26.4,,,,Male,,,Male,GEN,MALE,M
2012,2012,AR,Arkansas,34,,,,Male,,,Male,GEN,MALE,M
2012,2012,CA,California,26.2,,,,Male,,,Male,GEN,MALE,M
2012,2012,CO,Colorado,21.1,,,,Male,,,Male,GEN,MALE,M
2012,2012,CT,Connecticut,27.1,,,,Male,,,Male,GEN,MALE,M
2012,2012,DE,Delaware,26,,,,Male,,,Male,GEN,MALE,M
2012,2012,DC,DC,17.9,,,,Male,,,Male,GEN,MALE,M
2012,2012,FL,Florida,26.5,,,,Male,,,Male,GEN,MALE,M
2012,2012,GA,Georgia,27.7,,,,Male,,,Male,GEN,MALE,M
2012,2012,HI,Hawaii,26.8,,,,Male,,,Male,GEN,MALE,M
2012,2012,ID,Idaho,27.3,,,,Male,,,Male,GEN,MALE,M
2012,2012,IL,Illinois,28.3,,,,Male,,,Male,GEN,MALE,M
2012,2012,IN,Indiana,31.8,,,,Male,,,Male,GEN,MALE,M
2012,2012,IA,Iowa,31.5,,,,Male,,,Male,GEN,MALE,M
2012,2012,KS,Kansas,30.6,,,,Male,,,Male,GEN,MALE,M
2012,2012,KY,Kentucky,31.5,,,,Male,,,Male,GEN,MALE,M
2012,2012,LA,Louisiana,33.5,,,,Male,,,Male,GEN,MALE,M
2012,2012,ME,Maine,30.1,,,,Male,,,Male,GEN,MALE,M
2012,2012,MD,Maryland,26.5,,,,Male,,,Male,GEN,MALE,M
2012,2012,MA,Massachusetts,24.6,,,,Male,,,Male,GEN,MALE,M
2012,2012,MI,Michigan,31.5,,,,Male,,,Male,GEN,MALE,M
2012,2012,MN,Minnesota,27.8,,,,Male,,,Male,GEN,MALE,M
2012,2012,MS,Mississippi,31.8,,,,Male,,,Male,GEN,MALE,M
2012,2012,MO,Missouri,29.6,,,,Male,,,Male,GEN,MALE,M
2012,2012,MT,Montana,25.2,,,,Male,,,Male,GEN,MALE,M
2012,2012,NE,Nebraska,29.2,,,,Male,,,Male,GEN,MALE,M
2012,2012,NV,Nevada,26.5,,,,Male,,,Male,GEN,MALE,M
2012,2012,NH,New Hampshire,28.9,,,,Male,,,Male,GEN,MALE,M
2012,2012,NJ,New Jersey,26.3,,,,Male,,,Male,GEN,MALE,M
2012,2012,NM,New Mexico,26.7,,,,Male,,,Male,GEN,MALE,M
2012,2012,NY,New York,24.3,,,,Male,,,Male,GEN,MALE,M
2012,2012,NC,North Carolina,29.5,,,,Male,,,Male,GEN,MALE,M
2012,2012,ND,North Dakota,32.3,,,,Male,,,Male,GEN,MALE,M
2012,2012,OH,Ohio,30.5,,,,Male,,,Male,GEN,MALE,M
2012,2012,OK,Oklahoma,33.1,,,,Male,,,Male,GEN,MALE,M
2012,2012,OR,Oregon,27.4,,,,Male,,,Male,GEN,MALE,M
2012,2012,PA,Pennsylvania,28.9,,,,Male,,,Male,GEN,MALE,M
2012,2012,RI,Rhode Island,27.8,,,,Male,,,Male,GEN,MALE,M
2012,2012,SC,South Carolina,30.1,,,,Male,,,Male,GEN,MALE,M
2012,2012,SD,South Dakota,28.7,,,,Male,,,Male,GEN,MALE,M
2012,2012,TN,Tennessee,30.4,,,,Male,,,Male,GEN,MALE,M
2012,2012,TX,Texas,28.5,,,,Male,,,Male,GEN,MALE,M
2012,2012,UT,Utah,24.6,,,,Male,,,Male,GEN,MALE,M
2012,2012,VT,Vermont,24.4,,,,Male,,,Male,GEN,MALE,M
2012,2012,VA,Virginia,27.3,,,,Male,,,Male,GEN,MALE,M
2012,2012,WA,Washington,27.3,,,,Male,,,Male,GEN,MALE,M
2012,2012,WV,West Virginia,34.5,,,,Male,,,Male,GEN,MALE,M
2012,2012,WI,Wisconsin,29.6,,,,Male,,,Male,GEN,MALE,M
2012,2012,WY,Wyoming,22.6,,,,Male,,,Male,GEN,MALE,M
2012,2012,US,National,27.4,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,AL,Alabama,34.1,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,AK,Alaska,25.4,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,AZ,Arizona,25.6,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,AR,Arkansas,35.1,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,CA,California,23.8,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,CO,Colorado,19.8,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,DE,Delaware,27.8,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,CT,Connecticut,24.1,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,DC,DC,25.5,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,FL,Florida,23.9,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,GA,Georgia,30.5,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,HI,Hawaii,20.3,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,ID,Idaho,26.2,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,IL,Illinois,28,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,IN,Indiana,30.9,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,IA,Iowa,29.3,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,KS,Kansas,29,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,KY,Kentucky,31,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,LA,Louisiana,35.9,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,ME,Maine,26.6,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,MD,Maryland,28.7,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,MA,Massachusetts,21.2,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,MI,Michigan,30.6,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,MN,Minnesota,23.6,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,MS,Mississippi,37.3,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,MO,Missouri,29.6,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,MT,Montana,23.4,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,NE,Nebraska,28.1,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,NV,Nevada,25.8,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,NH,New Hampshire,25.6,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,NJ,New Jersey,22.9,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,NM,New Mexico,27.5,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,NY,New York,22.9,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,NC,North Carolina,29.6,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,ND,North Dakota,26.7,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,OH,Ohio,29.7,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,OK,Oklahoma,31.4,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,OR,Oregon,27.3,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,PA,Pennsylvania,29.2,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,RI,Rhode Island,23.8,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,SC,South Carolina,33,,,,Female,,,Female,GEN,FEMALE,F
2012,2012,SD,South Dakota,27.5,,,,Female,,,Female,GEN,FEMALE,F
